,Participant,Condition,Congruity,Reaction_time,Response,Correctness,Cue,Finger
0,9,II,No,0.618619966507,lalt,1.0,Middle,Index
1,9,II,Yes,0.402339839935,lcmd,1.0,Index,Index
2,9,II,No,0.754592990875,lalt,0.0,Index,Middle
3,9,II,Yes,0.868260145187,lalt,1.0,Middle,Middle
4,9,II,No,0.523070049286,lcmd,0.0,Middle,Index
5,9,II,Yes,0.520430898666,lalt,1.0,Middle,Middle
6,9,II,Yes,0.607403993607,lcmd,1.0,Index,Index
7,9,II,No,1.07421321869,lcmd,1.0,Index,Middle
8,9,II,Yes,0.664263105392,lalt,1.0,Middle,Middle
9,9,II,No,0.653012037277,lalt,1.0,Middle,Index
10,9,II,Yes,0.668878889084,lcmd,1.0,Index,Index
11,9,II,No,1.25813989639,lcmd,1.0,Index,Middle
12,9,II,No,0.626762962341,lcmd,1.0,Index,Middle
13,9,II,Yes,0.729055833817,lalt,1.0,Middle,Middle
14,9,II,Yes,0.641821098328,lcmd,1.0,Index,Index
15,9,II,No,0.964069890976,lalt,1.0,Middle,Index
16,9,II,Yes,0.54008307457,lalt,1.0,Middle,Middle
17,9,II,Yes,0.598428869247,lcmd,1.0,Index,Index
18,9,II,No,0.590443181992,lcmd,1.0,Index,Middle
19,9,II,No,0.703143119812,lalt,1.0,Middle,Index
20,9,II,Yes,0.598307037353,lalt,1.0,Middle,Middle
21,9,II,No,0.636325883865,lcmd,1.0,Index,Middle
22,9,II,Yes,0.463217926025,lcmd,1.0,Index,Index
23,9,II,No,0.596919870377,lalt,1.0,Middle,Index
24,9,II,No,0.702826118469,lcmd,0.0,Middle,Index
25,9,II,No,0.654831123352,lcmd,1.0,Index,Middle
26,9,II,Yes,0.646702957153,lalt,1.0,Middle,Middle
27,9,II,Yes,0.414421987534,lcmd,1.0,Index,Index
28,9,II,No,0.607159090042,lcmd,1.0,Index,Middle
29,9,II,No,0.578554010391,lalt,1.0,Middle,Index
30,9,II,Yes,0.522727823257,lcmd,1.0,Index,Index
31,9,II,Yes,0.427361822128,lalt,1.0,Middle,Middle
32,9,II,No,1.12231206894,lalt,1.0,Middle,Index
33,9,II,No,0.555067014694,lcmd,1.0,Index,Middle
34,9,II,Yes,0.64408788681,lcmd,1.0,Index,Index
35,9,II,Yes,0.590035104752,lalt,1.0,Middle,Middle
36,9,II,No,0.595837974548,lalt,1.0,Middle,Index
37,9,II,No,0.485212945938,lcmd,1.0,Index,Middle
38,9,II,Yes,0.419280052185,lcmd,1.0,Index,Index
39,9,II,Yes,0.639581108093,lalt,1.0,Middle,Middle
40,9,II,No,0.557845067978,lcmd,0.0,Middle,Index
41,9,II,No,0.61616897583,lcmd,1.0,Index,Middle
42,9,II,Yes,0.702845859528,lcmd,1.0,Index,Index
43,9,II,Yes,0.423604106903,lalt,1.0,Middle,Middle
44,9,II,Yes,0.882729959488,lalt,1.0,Middle,Middle
45,9,II,No,0.538669061661,lalt,1.0,Middle,Index
46,9,II,No,0.726598930359,lcmd,1.0,Index,Middle
47,9,II,Yes,0.621187067032,lcmd,1.0,Index,Index
48,9,II,Yes,0.590547084808,lalt,1.0,Middle,Middle
49,9,II,Yes,0.573620128632,lcmd,1.0,Index,Index
50,9,II,No,0.820321846008,lalt,1.0,Middle,Index
51,9,II,No,0.73780708313,lcmd,1.0,Index,Middle
52,9,II,Yes,0.529890823364,lcmd,1.0,Index,Index
53,9,II,No,0.538273096085,lcmd,1.0,Index,Middle
54,9,II,Yes,0.4709441185,lalt,1.0,Middle,Middle
55,9,II,No,0.527684164047,lalt,1.0,Middle,Index
56,9,II,No,0.470113182068,lalt,1.0,Middle,Index
57,9,II,Yes,0.491839075088,lalt,1.0,Middle,Middle
58,9,II,Yes,0.836634111404,lcmd,1.0,Index,Index
59,9,II,No,0.550401926041,lcmd,1.0,Index,Middle
60,9,II,No,0.80482211113,lalt,1.0,Middle,Index
61,9,II,Yes,0.626866960525,lcmd,1.0,Index,Index
62,9,II,Yes,0.689590072632,lalt,1.0,Middle,Middle
63,9,II,No,0.582315015793,lalt,0.0,Index,Middle
64,9,II,Yes,0.615511894226,lalt,1.0,Middle,Middle
65,9,II,No,0.647670936585,lalt,1.0,Middle,Index
66,9,II,No,0.695237016678,lcmd,1.0,Index,Middle
67,9,II,Yes,0.660640859604,lcmd,1.0,Index,Index
68,9,II,No,0.589950847626,lalt,1.0,Middle,Index
69,9,II,Yes,0.448195934296,lcmd,1.0,Index,Index
70,9,II,No,1.13729691505,lcmd,1.0,Index,Middle
71,9,II,Yes,0.503347110748,lalt,1.0,Middle,Middle
72,9,II,No,0.517468929291,lcmd,1.0,Index,Middle
73,9,II,Yes,0.522254037857,lcmd,1.0,Index,Index
74,9,II,Yes,0.55467581749,lalt,1.0,Middle,Middle
75,9,II,No,0.89291806221,lalt,1.0,Middle,Index
76,9,II,Yes,0.541473960876,lalt,1.0,Middle,Middle
77,9,II,No,0.563721942902,lalt,1.0,Middle,Index
78,9,II,No,0.947066879272,lcmd,1.0,Index,Middle
79,9,II,Yes,0.823151063919,lcmd,1.0,Index,Index
