,Participant,Condition,Congruity,Reaction_time,Response,Correctness,Cue,Finger
0,20,IT,Yes,-5.00474386215,lcmd,0.0,Middle,Middle
1,20,IT,No,0.456536960602,lalt,1.0,Middle,Index
2,20,IT,Yes,0.671330928802,lcmd,1.0,Index,Index
3,20,IT,No,0.622464847565,lcmd,1.0,Index,Middle
4,20,IT,Yes,0.507172107697,lalt,1.0,Middle,Middle
5,20,IT,No,0.472193956375,lcmd,1.0,Index,Middle
6,20,IT,No,0.409901046753,lalt,1.0,Middle,Index
7,20,IT,Yes,0.381782960892,lcmd,1.0,Index,Index
8,20,IT,Yes,0.505461978912,lalt,1.0,Middle,Middle
9,20,IT,No,0.462142086029,lcmd,1.0,Index,Middle
10,20,IT,No,0.452972173691,lalt,1.0,Middle,Index
11,20,IT,Yes,0.422770118713,lcmd,1.0,Index,Index
12,20,IT,Yes,0.505514001846,lalt,1.0,Middle,Middle
13,20,IT,Yes,0.448004055023,lcmd,1.0,Index,Index
14,20,IT,No,0.369995880127,lcmd,0.0,Middle,Index
15,20,IT,No,0.446328163147,lcmd,1.0,Index,Middle
16,20,IT,Yes,0.487302112579,lalt,1.0,Middle,Middle
17,20,IT,Yes,0.482910108566,lcmd,1.0,Index,Index
18,20,IT,No,0.508225917816,lalt,1.0,Middle,Index
19,20,IT,No,0.397750997543,lcmd,1.0,Index,Middle
20,20,IT,No,0.591680049896,lcmd,1.0,Index,Middle
21,20,IT,Yes,0.499118900299,lcmd,1.0,Index,Index
22,20,IT,No,0.500237941742,lcmd,0.0,Middle,Index
23,20,IT,Yes,0.436968851089,lalt,1.0,Middle,Middle
24,20,IT,Yes,0.574595928192,lcmd,1.0,Index,Index
25,20,IT,No,0.502000951767,lcmd,1.0,Index,Middle
26,20,IT,No,0.557468986511,lalt,1.0,Middle,Index
27,20,IT,Yes,0.645792961121,lalt,1.0,Middle,Middle
28,20,IT,No,0.459572076797,lalt,0.0,Index,Middle
29,20,IT,Yes,0.521208000183,lalt,1.0,Middle,Middle
30,20,IT,No,0.302718019485,lcmd,0.0,Middle,Index
31,20,IT,Yes,0.527441930771,lcmd,1.0,Index,Index
32,20,IT,Yes,0.574389886856,lalt,1.0,Middle,Middle
33,20,IT,Yes,0.541060113907,lcmd,1.0,Index,Index
34,20,IT,No,0.551532936096,lalt,0.0,Index,Middle
35,20,IT,No,0.525806808472,lalt,1.0,Middle,Index
36,20,IT,Yes,0.698081016541,lcmd,1.0,Index,Index
37,20,IT,No,0.56560716629,lcmd,1.0,Index,Middle
38,20,IT,Yes,0.55289812088,lalt,1.0,Middle,Middle
39,20,IT,No,0.66250500679,lalt,1.0,Middle,Index
40,20,IT,No,0.636884784699,lalt,1.0,Middle,Index
41,20,IT,Yes,0.556959915161,lcmd,1.0,Index,Index
42,20,IT,Yes,0.531753110886,lalt,1.0,Middle,Middle
43,20,IT,No,0.645606803894,lcmd,1.0,Index,Middle
44,20,IT,Yes,0.662092065811,lalt,1.0,Middle,Middle
45,20,IT,Yes,0.525634002686,lcmd,1.0,Index,Index
46,20,IT,No,0.591614961624,lalt,1.0,Middle,Index
47,20,IT,No,0.60298705101,lcmd,1.0,Index,Middle
48,20,IT,Yes,0.453695011139,lalt,1.0,Middle,Middle
49,20,IT,Yes,0.50655708313,lcmd,1.0,Index,Index
50,20,IT,No,0.428644990921,lcmd,1.0,Index,Middle
51,20,IT,No,0.54881901741,lalt,1.0,Middle,Index
52,20,IT,Yes,-2.10290994644,lalt,0.0,Index,Index
53,20,IT,No,0.505607795715,lcmd,1.0,Index,Middle
54,20,IT,No,0.497474956512,lalt,1.0,Middle,Index
55,20,IT,Yes,0.502401018143,lalt,1.0,Middle,Middle
56,20,IT,Yes,0.52647600174,lalt,1.0,Middle,Middle
57,20,IT,No,0.462600946426,lalt,1.0,Middle,Index
58,20,IT,No,0.663692188263,lcmd,1.0,Index,Middle
59,20,IT,Yes,0.520132875443,lcmd,1.0,Index,Index
60,20,IT,Yes,0.455766010284,lcmd,1.0,Index,Index
61,20,IT,No,-2.74840798378,lalt,1.0,Middle,Index
62,20,IT,No,0.533045101166,lalt,0.0,Index,Middle
63,20,IT,Yes,0.50308008194,lcmd,0.0,Middle,Middle
64,20,IT,No,0.563154029846,lalt,1.0,Middle,Index
65,20,IT,Yes,0.490972089767,lalt,1.0,Middle,Middle
66,20,IT,No,0.576574897766,lcmd,1.0,Index,Middle
67,20,IT,Yes,0.520336961746,lcmd,1.0,Index,Index
68,20,IT,No,0.60279417038,lalt,1.0,Middle,Index
69,20,IT,Yes,0.482711172104,lalt,1.0,Middle,Middle
70,20,IT,Yes,0.539331007004,lcmd,1.0,Index,Index
71,20,IT,No,0.546985960007,lalt,0.0,Index,Middle
72,20,IT,No,0.585597896576,lalt,1.0,Middle,Index
73,20,IT,Yes,0.475833940506,lalt,1.0,Middle,Middle
74,20,IT,Yes,0.602273845673,lcmd,1.0,Index,Index
75,20,IT,No,0.52270898819,lcmd,1.0,Index,Middle
76,20,IT,Yes,0.509926080704,lcmd,1.0,Index,Index
77,20,IT,Yes,0.491837978363,lalt,1.0,Middle,Middle
78,20,IT,No,0.583685970306,lcmd,1.0,Index,Middle
79,20,IT,No,0.507529115677,lcmd,0.0,Middle,Index
