,Participant,Condition,Congruity,Reaction_time,Response,Correctness,Cue,Finger
0,21,II,No,-29.076210928,lalt,1.0,Middle,Index
1,21,II,Yes,0.502031850815,lcmd,1.0,Index,Index
2,21,II,Yes,0.483885145187,lalt,1.0,Middle,Middle
3,21,II,No,0.422043037415,lcmd,1.0,Index,Middle
4,21,II,Yes,0.412502002716,lalt,1.0,Middle,Middle
5,21,II,No,0.414750909805,lcmd,1.0,Index,Middle
6,21,II,Yes,0.520434999466,lcmd,1.0,Index,Index
7,21,II,No,0.47464389801,lcmd,0.0,Middle,Index
8,21,II,Yes,0.499238920212,lcmd,1.0,Index,Index
9,21,II,Yes,0.501555967331,lalt,1.0,Middle,Middle
10,21,II,No,0.499240970612,lcmd,1.0,Index,Middle
11,21,II,No,0.450290775299,lalt,1.0,Middle,Index
12,21,II,Yes,0.43339099884,lcmd,1.0,Index,Index
13,21,II,Yes,0.541785860062,lalt,1.0,Middle,Middle
14,21,II,No,0.3929500103,lcmd,1.0,Index,Middle
15,21,II,No,0.503431034088,lalt,1.0,Middle,Index
16,21,II,Yes,0.429831838608,lalt,1.0,Middle,Middle
17,21,II,Yes,0.393189144135,lcmd,1.0,Index,Index
18,21,II,No,0.528185796738,lcmd,1.0,Index,Middle
19,21,II,No,-0.997416877747,lcmd,0.0,Middle,Index
20,21,II,No,0.380433177948,lcmd,1.0,Index,Middle
21,21,II,Yes,0.395670986176,lalt,1.0,Middle,Middle
22,21,II,Yes,0.361059904099,lcmd,1.0,Index,Index
23,21,II,No,0.440208148956,lalt,1.0,Middle,Index
24,21,II,No,0.444682073593,lalt,1.0,Middle,Index
25,21,II,Yes,0.415706968308,lalt,1.0,Middle,Middle
26,21,II,Yes,0.379934167862,lcmd,1.0,Index,Index
27,21,II,No,0.478779935837,lcmd,1.0,Index,Middle
28,21,II,Yes,0.425725793839,lcmd,1.0,Index,Index
29,21,II,No,0.412294006348,lalt,1.0,Middle,Index
30,21,II,No,0.549213981628,lcmd,1.0,Index,Middle
31,21,II,Yes,0.349581050873,lalt,1.0,Middle,Middle
32,21,II,Yes,0.446267080307,lalt,1.0,Middle,Middle
33,21,II,No,0.837802839279,lalt,1.0,Middle,Index
34,21,II,Yes,0.430416965485,lcmd,1.0,Index,Index
35,21,II,No,0.396517896652,lcmd,1.0,Index,Middle
36,21,II,Yes,0.355003976822,lalt,1.0,Middle,Middle
37,21,II,No,-2.24470591545,lcmd,1.0,Index,Middle
38,21,II,Yes,0.410298013687,lcmd,1.0,Index,Index
39,21,II,No,0.326886987686,lalt,1.0,Middle,Index
40,21,II,No,0.484551048279,lcmd,1.0,Index,Middle
41,21,II,Yes,-1.47208395004,lcmd,0.0,Middle,Middle
42,21,II,No,0.523957109451,lalt,1.0,Middle,Index
43,21,II,Yes,0.345907974243,lcmd,1.0,Index,Index
44,21,II,Yes,0.385137987137,lalt,1.0,Middle,Middle
45,21,II,No,0.38243803978,lcmd,1.0,Index,Middle
46,21,II,Yes,0.427729940414,lcmd,1.0,Index,Index
47,21,II,No,0.396967172623,lalt,1.0,Middle,Index
48,21,II,Yes,0.404498052597,lcmd,1.0,Index,Index
49,21,II,No,-1.5886089325,lcmd,1.0,Index,Middle
50,21,II,Yes,0.474257898331,lalt,1.0,Middle,Middle
51,21,II,No,0.41795296669,lalt,1.0,Middle,Index
52,21,II,Yes,0.558278846741,lcmd,1.0,Index,Index
53,21,II,No,0.422142982483,lcmd,1.0,Index,Middle
54,21,II,Yes,0.388373947144,lalt,1.0,Middle,Middle
55,21,II,No,0.471075963974,lalt,1.0,Middle,Index
56,21,II,No,0.498303794861,lalt,1.0,Middle,Index
57,21,II,Yes,0.556806993485,lcmd,1.0,Index,Index
58,21,II,Yes,0.411248064041,lalt,1.0,Middle,Middle
59,21,II,No,0.447648096085,lcmd,1.0,Index,Middle
60,21,II,No,-2.21373696327,lcmd,1.0,Index,Middle
61,21,II,No,0.49004702568,lalt,1.0,Middle,Index
62,21,II,Yes,0.516152191162,lcmd,1.0,Index,Index
63,21,II,Yes,0.47183008194,lalt,1.0,Middle,Middle
64,21,II,Yes,0.455204153061,lalt,1.0,Middle,Middle
65,21,II,No,0.557662200928,lcmd,1.0,Index,Middle
66,21,II,No,0.404519176483,lalt,1.0,Middle,Index
67,21,II,Yes,0.525348043442,lcmd,1.0,Index,Index
68,21,II,No,0.39990696907,lalt,1.0,Middle,Index
69,21,II,No,0.457800960541,lcmd,1.0,Index,Middle
70,21,II,Yes,0.513719987869,lcmd,1.0,Index,Index
71,21,II,Yes,0.477604055405,lalt,1.0,Middle,Middle
72,21,II,Yes,0.448547935486,lcmd,1.0,Index,Index
73,21,II,Yes,0.432455968857,lalt,1.0,Middle,Middle
74,21,II,No,0.46582403183,lcmd,1.0,Index,Middle
75,21,II,No,0.343272018433,lalt,1.0,Middle,Index
76,21,II,Yes,0.392824888229,lalt,1.0,Middle,Middle
77,21,II,No,0.477495002747,lcmd,1.0,Index,Middle
78,21,II,No,0.347083187103,lalt,1.0,Middle,Index
79,21,II,Yes,0.438946056366,lcmd,1.0,Index,Index
