,Participant,Condition,Congruity,Reaction_time,Response,Correctness,Cue,Finger
0,23,IT,No,-20.6834481716,lalt,1.0,Middle,Index
1,23,IT,Yes,0.485600090027,lalt,1.0,Middle,Middle
2,23,IT,Yes,0.504119873047,lcmd,1.0,Index,Index
3,23,IT,No,0.558394002914,lcmd,1.0,Index,Middle
4,23,IT,Yes,0.666825962067,lalt,1.0,Middle,Middle
5,23,IT,Yes,0.441301870346,lcmd,1.0,Index,Index
6,23,IT,No,0.619178962708,lcmd,1.0,Index,Middle
7,23,IT,No,0.455311155319,lalt,1.0,Middle,Index
8,23,IT,No,0.536977958679,lcmd,1.0,Index,Middle
9,23,IT,Yes,0.570318078995,lcmd,1.0,Index,Index
10,23,IT,Yes,0.452025985718,lalt,1.0,Middle,Middle
11,23,IT,No,0.555224084854,lalt,1.0,Middle,Index
12,23,IT,Yes,0.434875154495,lalt,1.0,Middle,Middle
13,23,IT,No,0.443195009232,lalt,1.0,Middle,Index
14,23,IT,Yes,0.608369159698,lcmd,1.0,Index,Index
15,23,IT,No,0.535084152222,lcmd,1.0,Index,Middle
16,23,IT,Yes,0.558434057236,lcmd,1.0,Index,Index
17,23,IT,No,0.583611059189,lcmd,1.0,Index,Middle
18,23,IT,Yes,0.564150094986,lalt,1.0,Middle,Middle
19,23,IT,No,0.507045936585,lalt,1.0,Middle,Index
20,23,IT,No,0.478710031509,lalt,1.0,Middle,Index
21,23,IT,No,0.829496955872,lcmd,1.0,Index,Middle
22,23,IT,Yes,0.646647930145,lcmd,1.0,Index,Index
23,23,IT,Yes,0.450729846954,lalt,1.0,Middle,Middle
24,23,IT,Yes,0.436547899246,lalt,1.0,Middle,Middle
25,23,IT,Yes,0.560861873627,lcmd,1.0,Index,Index
26,23,IT,No,0.586639070511,lalt,1.0,Middle,Index
27,23,IT,No,0.655227136612,lcmd,1.0,Index,Middle
28,23,IT,No,0.697380971909,lcmd,1.0,Index,Middle
29,23,IT,Yes,0.456820106506,lcmd,1.0,Index,Index
30,23,IT,No,0.484209060669,lalt,1.0,Middle,Index
31,23,IT,Yes,0.54216299057,lalt,1.0,Middle,Middle
32,23,IT,No,0.528046989441,lalt,1.0,Middle,Index
33,23,IT,No,0.546156930923,lcmd,1.0,Index,Middle
34,23,IT,Yes,0.437849807739,lalt,1.0,Middle,Middle
35,23,IT,Yes,0.529176855087,lcmd,1.0,Index,Index
36,23,IT,Yes,0.736450958252,lcmd,1.0,Index,Index
37,23,IT,No,0.544232130051,lalt,1.0,Middle,Index
38,23,IT,Yes,0.483100175858,lalt,1.0,Middle,Middle
39,23,IT,No,0.545773124695,lcmd,1.0,Index,Middle
40,23,IT,Yes,0.509337997437,lalt,1.0,Middle,Middle
41,23,IT,Yes,0.542637872696,lcmd,1.0,Index,Index
42,23,IT,No,0.457974910736,lcmd,1.0,Index,Middle
43,23,IT,No,0.524440002441,lalt,1.0,Middle,Index
44,23,IT,No,0.433067035675,lalt,1.0,Middle,Index
45,23,IT,No,0.582888841629,lcmd,1.0,Index,Middle
46,23,IT,Yes,0.551708984375,lalt,1.0,Middle,Middle
47,23,IT,Yes,0.549221897125,lcmd,1.0,Index,Index
48,23,IT,No,0.425316095352,lalt,1.0,Middle,Index
49,23,IT,No,0.790456962585,lcmd,1.0,Index,Middle
50,23,IT,Yes,0.568948030472,lcmd,1.0,Index,Index
51,23,IT,Yes,0.408565044403,lalt,1.0,Middle,Middle
52,23,IT,Yes,0.440991973877,lcmd,1.0,Index,Index
53,23,IT,No,0.657210016251,lcmd,1.0,Index,Middle
54,23,IT,Yes,0.609792089462,lalt,1.0,Middle,Middle
55,23,IT,No,0.494414949417,lalt,1.0,Middle,Index
56,23,IT,No,0.575661087036,lcmd,1.0,Index,Middle
57,23,IT,Yes,0.57896194458,lcmd,1.0,Index,Index
58,23,IT,No,0.430018091202,lalt,1.0,Middle,Index
59,23,IT,Yes,0.512454128265,lalt,1.0,Middle,Middle
60,23,IT,No,0.527662992477,lcmd,1.0,Index,Middle
61,23,IT,Yes,0.515714025497,lcmd,1.0,Index,Index
62,23,IT,Yes,0.469373083115,lalt,1.0,Middle,Middle
63,23,IT,No,0.520448112488,lalt,1.0,Middle,Index
64,23,IT,Yes,0.470507097244,lalt,1.0,Middle,Middle
65,23,IT,Yes,0.620820045471,lcmd,1.0,Index,Index
66,23,IT,No,0.511261129379,lalt,1.0,Middle,Index
67,23,IT,No,0.46556096077,lcmd,1.0,Index,Middle
68,23,IT,Yes,0.589130115509,lcmd,1.0,Index,Index
69,23,IT,Yes,0.478645944595,lalt,1.0,Middle,Middle
70,23,IT,No,0.464046907425,lalt,1.0,Middle,Index
71,23,IT,No,0.454160022736,lcmd,1.0,Index,Middle
72,23,IT,Yes,0.468632984161,lalt,1.0,Middle,Middle
73,23,IT,Yes,0.686496019363,lcmd,1.0,Index,Index
74,23,IT,No,0.492779111862,lcmd,1.0,Index,Middle
75,23,IT,No,0.433732891083,lalt,1.0,Middle,Index
76,23,IT,No,0.55104393959,lcmd,1.0,Index,Middle
77,23,IT,No,0.616486120224,lalt,1.0,Middle,Index
78,23,IT,Yes,0.480338144302,lalt,1.0,Middle,Middle
79,23,IT,Yes,0.418969011307,lcmd,1.0,Index,Index
