,Participant,Condition,Congruity,Reaction_time,Response,Correctness,Cue,Finger
0,2,IT,Yes,-5.26503095627,lcmd,0.0,Middle,Middle
1,2,IT,No,0.460205030441,lalt,1.0,Middle,Index
2,2,IT,No,0.425823831558,lcmd,1.0,Index,Middle
3,2,IT,Yes,0.451656961441,lcmd,1.0,Index,Index
4,2,IT,Yes,0.427900934219,lcmd,1.0,Index,Index
5,2,IT,Yes,0.444539022446,lalt,1.0,Middle,Middle
6,2,IT,No,0.348041009903,lcmd,1.0,Index,Middle
7,2,IT,No,0.415144968033,lalt,1.0,Middle,Index
8,2,IT,No,0.450255012512,lalt,1.0,Middle,Index
9,2,IT,Yes,0.474401044846,lalt,1.0,Middle,Middle
10,2,IT,No,0.433822965622,lcmd,1.0,Index,Middle
11,2,IT,Yes,0.443905067444,lcmd,1.0,Index,Index
12,2,IT,Yes,0.588577890396,lalt,1.0,Middle,Middle
13,2,IT,No,0.43580493927,lalt,1.0,Middle,Index
14,2,IT,Yes,0.457545995712,lalt,0.0,Index,Index
15,2,IT,No,0.495370006561,lcmd,1.0,Index,Middle
16,2,IT,No,0.51807308197,lalt,1.0,Middle,Index
17,2,IT,No,0.433641910553,lcmd,1.0,Index,Middle
18,2,IT,Yes,0.368601179123,lalt,1.0,Middle,Middle
19,2,IT,Yes,0.429457092285,lcmd,1.0,Index,Index
20,2,IT,Yes,0.365535163879,lalt,1.0,Middle,Middle
21,2,IT,Yes,0.351389026642,lcmd,1.0,Index,Index
22,2,IT,No,0.428830003738,lalt,0.0,Index,Middle
23,2,IT,No,0.450013065338,lalt,1.0,Middle,Index
24,2,IT,No,0.52830414772,lalt,1.0,Middle,Index
25,2,IT,No,0.506992053986,lcmd,1.0,Index,Middle
26,2,IT,Yes,0.367031049728,lalt,1.0,Middle,Middle
27,2,IT,Yes,0.443407011032,lcmd,1.0,Index,Index
28,2,IT,Yes,0.417891979218,lalt,1.0,Middle,Middle
29,2,IT,No,0.439078903198,lcmd,0.0,Middle,Index
30,2,IT,No,0.503214931488,lcmd,1.0,Index,Middle
31,2,IT,Yes,0.447834968567,lcmd,1.0,Index,Index
32,2,IT,Yes,0.390799045563,lalt,1.0,Middle,Middle
33,2,IT,Yes,0.401926994324,lcmd,1.0,Index,Index
34,2,IT,No,0.511492776871,lcmd,1.0,Index,Middle
35,2,IT,No,0.490406942368,lalt,1.0,Middle,Index
36,2,IT,No,0.43025894165,lcmd,1.0,Index,Middle
37,2,IT,Yes,0.452105140686,lcmd,1.0,Index,Index
38,2,IT,Yes,0.462109947205,lalt,1.0,Middle,Middle
39,2,IT,No,0.664272069931,lalt,1.0,Middle,Index
40,2,IT,Yes,0.484280872345,lalt,1.0,Middle,Middle
41,2,IT,Yes,0.395676088333,lcmd,1.0,Index,Index
42,2,IT,No,0.410740041733,lalt,1.0,Middle,Index
43,2,IT,No,0.656316041946,lcmd,1.0,Index,Middle
44,2,IT,Yes,0.413679122925,lalt,1.0,Middle,Middle
45,2,IT,No,0.509243965149,lalt,1.0,Middle,Index
46,2,IT,No,0.571943092346,lcmd,1.0,Index,Middle
47,2,IT,Yes,0.438093996048,lcmd,1.0,Index,Index
48,2,IT,Yes,0.452342128754,lcmd,1.0,Index,Index
49,2,IT,No,0.507016897202,lcmd,1.0,Index,Middle
50,2,IT,No,0.52625617981,lalt,1.0,Middle,Index
51,2,IT,Yes,0.480744934082,lalt,1.0,Middle,Middle
52,2,IT,No,0.370481872559,lcmd,1.0,Index,Middle
53,2,IT,Yes,0.463139057159,lalt,1.0,Middle,Middle
54,2,IT,Yes,0.408645057678,lcmd,1.0,Index,Index
55,2,IT,No,0.406626939774,lalt,1.0,Middle,Index
56,2,IT,No,0.356090974808,lcmd,1.0,Index,Middle
57,2,IT,Yes,0.43787894249,lcmd,1.0,Index,Index
58,2,IT,Yes,0.364772987366,lalt,1.0,Middle,Middle
59,2,IT,No,0.411732149124,lcmd,0.0,Middle,Index
60,2,IT,Yes,0.42751994133,lcmd,1.0,Index,Index
61,2,IT,No,0.419339895248,lcmd,1.0,Index,Middle
62,2,IT,Yes,0.357174158096,lalt,1.0,Middle,Middle
63,2,IT,No,0.388444852829,lcmd,0.0,Middle,Index
64,2,IT,Yes,0.456300878525,lcmd,1.0,Index,Index
65,2,IT,Yes,0.397453975678,lalt,1.0,Middle,Middle
66,2,IT,No,0.486080026627,lcmd,0.0,Middle,Index
67,2,IT,No,0.456655931473,lcmd,1.0,Index,Middle
68,2,IT,No,0.389796829224,lcmd,1.0,Index,Middle
69,2,IT,Yes,0.446365022659,lalt,1.0,Middle,Middle
70,2,IT,No,0.457482004166,lalt,1.0,Middle,Index
71,2,IT,Yes,0.426844978332,lcmd,1.0,Index,Index
72,2,IT,No,0.412039041519,lcmd,1.0,Index,Middle
73,2,IT,No,0.44654917717,lalt,1.0,Middle,Index
74,2,IT,Yes,0.418120002747,lalt,1.0,Middle,Middle
75,2,IT,Yes,0.318933868408,lcmd,1.0,Index,Index
76,2,IT,Yes,0.448922014236,lcmd,1.0,Index,Index
77,2,IT,No,0.460109043121,lalt,1.0,Middle,Index
78,2,IT,No,0.496307086945,lcmd,1.0,Index,Middle
79,2,IT,Yes,0.441329956055,lalt,1.0,Middle,Middle
