,Participant,Condition,Congruity,Reaction_time,Response,Correctness,Cue,Finger
0,19,IT,Yes,-7.78152599335,lcmd,1.0,Index,Index
1,19,IT,Yes,0.517983913422,lalt,1.0,Middle,Middle
2,19,IT,No,0.542114067078,lcmd,1.0,Index,Middle
3,19,IT,No,0.492778015137,lalt,1.0,Middle,Index
4,19,IT,Yes,0.480245923996,lalt,1.0,Middle,Middle
5,19,IT,No,0.514116096497,lalt,1.0,Middle,Index
6,19,IT,No,0.564430999756,lalt,0.0,Index,Middle
7,19,IT,Yes,0.653581190109,lcmd,1.0,Index,Index
8,19,IT,No,0.536253070831,lcmd,1.0,Index,Middle
9,19,IT,Yes,0.539814043045,lalt,1.0,Middle,Middle
10,19,IT,Yes,0.422742176056,lcmd,1.0,Index,Index
11,19,IT,No,0.589956951141,lalt,1.0,Middle,Index
12,19,IT,No,0.620785903931,lalt,1.0,Middle,Index
13,19,IT,Yes,0.634460115433,lcmd,1.0,Index,Index
14,19,IT,No,0.571369934082,lcmd,1.0,Index,Middle
15,19,IT,Yes,0.550774860382,lalt,1.0,Middle,Middle
16,19,IT,No,0.498384857178,lalt,1.0,Middle,Index
17,19,IT,Yes,0.63071308136,lalt,1.0,Middle,Middle
18,19,IT,No,0.515425157547,lcmd,1.0,Index,Middle
19,19,IT,Yes,0.475469970703,lcmd,1.0,Index,Index
20,19,IT,Yes,0.552297973633,lalt,1.0,Middle,Middle
21,19,IT,No,0.469816970825,lalt,1.0,Middle,Index
22,19,IT,No,0.580156993866,lcmd,1.0,Index,Middle
23,19,IT,Yes,0.619534921646,lcmd,1.0,Index,Index
24,19,IT,No,0.753006076813,lalt,1.0,Middle,Index
25,19,IT,Yes,0.779889059067,lcmd,1.0,Index,Index
26,19,IT,Yes,0.861588096619,lalt,1.0,Middle,Middle
27,19,IT,No,0.537545204163,lcmd,1.0,Index,Middle
28,19,IT,Yes,0.601260042191,lcmd,1.0,Index,Index
29,19,IT,No,0.588901805878,lcmd,1.0,Index,Middle
30,19,IT,Yes,0.515441083908,lalt,1.0,Middle,Middle
31,19,IT,No,0.549621152878,lalt,1.0,Middle,Index
32,19,IT,No,0.499697828293,lcmd,1.0,Index,Middle
33,19,IT,Yes,0.518192100525,lalt,1.0,Middle,Middle
34,19,IT,Yes,0.61360707283,lcmd,1.0,Index,Index
35,19,IT,No,0.927450037003,lalt,1.0,Middle,Index
36,19,IT,Yes,0.406344175339,lcmd,1.0,Index,Index
37,19,IT,Yes,0.559050035477,lalt,1.0,Middle,Middle
38,19,IT,No,0.6581179142,lalt,1.0,Middle,Index
39,19,IT,No,0.585919046402,lcmd,1.0,Index,Middle
40,19,IT,No,0.465447998047,lalt,1.0,Middle,Index
41,19,IT,Yes,0.586480045319,lalt,1.0,Middle,Middle
42,19,IT,No,0.546987199783,lcmd,1.0,Index,Middle
43,19,IT,Yes,0.54765496254,lcmd,1.0,Index,Index
44,19,IT,No,0.520679998398,lcmd,1.0,Index,Middle
45,19,IT,No,0.536972141266,lalt,1.0,Middle,Index
46,19,IT,Yes,0.423638010025,lalt,1.0,Middle,Middle
47,19,IT,Yes,0.48431687355,lcmd,1.0,Index,Index
48,19,IT,No,0.437779903412,lcmd,1.0,Index,Middle
49,19,IT,Yes,0.493701076508,lalt,1.0,Middle,Middle
50,19,IT,No,0.756716012955,lalt,1.0,Middle,Index
51,19,IT,Yes,0.560085868835,lcmd,1.0,Index,Index
52,19,IT,No,0.677963972092,lalt,1.0,Middle,Index
53,19,IT,Yes,0.561154842377,lalt,1.0,Middle,Middle
54,19,IT,No,0.602097129822,lcmd,1.0,Index,Middle
55,19,IT,Yes,0.543248987198,lcmd,1.0,Index,Index
56,19,IT,No,0.583547115326,lalt,1.0,Middle,Index
57,19,IT,Yes,0.545030975342,lalt,1.0,Middle,Middle
58,19,IT,No,0.518269062042,lcmd,1.0,Index,Middle
59,19,IT,Yes,0.561066055298,lcmd,1.0,Index,Index
60,19,IT,Yes,0.517760801315,lalt,1.0,Middle,Middle
61,19,IT,No,0.49161491394,lcmd,1.0,Index,Middle
62,19,IT,No,0.525433015823,lalt,1.0,Middle,Index
63,19,IT,Yes,0.518904018402,lcmd,1.0,Index,Index
64,19,IT,Yes,0.503081178665,lcmd,1.0,Index,Index
65,19,IT,No,0.546605968475,lalt,1.0,Middle,Index
66,19,IT,Yes,0.62126584053,lalt,1.0,Middle,Middle
67,19,IT,No,0.397982120514,lcmd,1.0,Index,Middle
68,19,IT,Yes,0.618581962585,lalt,1.0,Middle,Middle
69,19,IT,Yes,0.522105073929,lcmd,1.0,Index,Index
70,19,IT,No,0.527068853378,lalt,1.0,Middle,Index
71,19,IT,No,0.410404109955,lcmd,1.0,Index,Middle
72,19,IT,Yes,0.437854909897,lalt,1.0,Middle,Middle
73,19,IT,No,0.596475028992,lcmd,1.0,Index,Middle
74,19,IT,No,0.524513101578,lalt,1.0,Middle,Index
75,19,IT,Yes,0.676208925247,lcmd,1.0,Index,Index
76,19,IT,No,0.657551050186,lalt,1.0,Middle,Index
77,19,IT,No,0.596619939804,lcmd,1.0,Index,Middle
78,19,IT,Yes,0.567662000656,lcmd,1.0,Index,Index
79,19,IT,Yes,0.628303909302,lalt,1.0,Middle,Middle
