,Participant,Condition,Congruity,Reaction_time,Response,Correctness,Cue,Finger
0,10,IT,Yes,-19.8176210403,lcmd,1.0,Index,Index
1,10,IT,No,-2.32738900185,lalt,1.0,Middle,Index
2,10,IT,Yes,0.538255023956,lalt,1.0,Middle,Middle
3,10,IT,No,0.602737808228,lcmd,1.0,Index,Middle
4,10,IT,Yes,0.435001945496,lalt,1.0,Middle,Middle
5,10,IT,No,0.65560092926,lalt,1.0,Middle,Index
6,10,IT,Yes,0.75495595932,lcmd,1.0,Index,Index
7,10,IT,No,0.87269487381,lcmd,1.0,Index,Middle
8,10,IT,Yes,0.81733789444,lalt,1.0,Middle,Middle
9,10,IT,No,0.563490009308,lcmd,1.0,Index,Middle
10,10,IT,Yes,0.544661903381,lcmd,1.0,Index,Index
11,10,IT,No,0.801114845276,lcmd,0.0,Middle,Index
12,10,IT,Yes,-3.05124807358,lalt,0.0,Index,Index
13,10,IT,No,0.569420051575,lalt,1.0,Middle,Index
14,10,IT,Yes,0.431835985184,lalt,1.0,Middle,Middle
15,10,IT,No,1.00986499786,lcmd,1.0,Index,Middle
16,10,IT,Yes,0.508262014389,lalt,1.0,Middle,Middle
17,10,IT,No,0.596117162704,lalt,1.0,Middle,Index
18,10,IT,Yes,0.828929948807,lalt,0.0,Index,Index
19,10,IT,No,0.892513036728,lcmd,1.0,Index,Middle
20,10,IT,No,0.50677113533,lalt,1.0,Middle,Index
21,10,IT,Yes,0.517814970017,lalt,1.0,Middle,Middle
22,10,IT,No,0.439285898209,lcmd,1.0,Index,Middle
23,10,IT,Yes,1.21917285919,lcmd,1.0,Index,Index
24,10,IT,Yes,0.503845787048,lcmd,1.0,Index,Index
25,10,IT,Yes,0.324740028381,lalt,1.0,Middle,Middle
26,10,IT,No,0.409297132492,lcmd,1.0,Index,Middle
27,10,IT,No,0.941852903366,lalt,1.0,Middle,Index
28,10,IT,Yes,0.602956056595,lalt,1.0,Middle,Middle
29,10,IT,Yes,0.297276210785,lcmd,1.0,Index,Index
30,10,IT,No,1.01338310242,lalt,1.0,Middle,Index
31,10,IT,No,0.838126993179,lcmd,1.0,Index,Middle
32,10,IT,Yes,0.501468133926,lcmd,1.0,Index,Index
33,10,IT,No,0.578351926804,lcmd,1.0,Index,Middle
34,10,IT,Yes,0.363965892792,lalt,1.0,Middle,Middle
35,10,IT,No,0.497636175156,lalt,1.0,Middle,Index
36,10,IT,Yes,0.499130821228,lalt,1.0,Middle,Middle
37,10,IT,No,0.497616147995,lalt,1.0,Middle,Index
38,10,IT,Yes,0.388931035995,lcmd,1.0,Index,Index
39,10,IT,No,0.465843057632,lcmd,1.0,Index,Middle
40,10,IT,Yes,0.468201112747,lcmd,1.0,Index,Index
41,10,IT,No,0.475980091095,lcmd,1.0,Index,Middle
42,10,IT,Yes,0.390480804443,lalt,1.0,Middle,Middle
43,10,IT,No,0.601534128189,lalt,1.0,Middle,Index
44,10,IT,Yes,0.45913901329,lalt,1.0,Middle,Middle
45,10,IT,No,0.281054115295,lcmd,0.0,Middle,Index
46,10,IT,Yes,0.443634128571,lcmd,1.0,Index,Index
47,10,IT,No,1.12573409081,lcmd,1.0,Index,Middle
48,10,IT,Yes,0.518866825104,lalt,1.0,Middle,Middle
49,10,IT,Yes,0.543852996826,lcmd,1.0,Index,Index
50,10,IT,No,0.493890047073,lalt,1.0,Middle,Index
51,10,IT,No,0.641805124283,lcmd,1.0,Index,Middle
52,10,IT,Yes,0.517194843292,lalt,1.0,Middle,Middle
53,10,IT,No,0.58593416214,lcmd,1.0,Index,Middle
54,10,IT,Yes,0.465838098526,lcmd,1.0,Index,Index
55,10,IT,No,0.718247127533,lalt,1.0,Middle,Index
56,10,IT,Yes,0.48397102356,lalt,1.0,Middle,Middle
57,10,IT,No,0.521093893051,lalt,1.0,Middle,Index
58,10,IT,Yes,0.476795959473,lcmd,1.0,Index,Index
59,10,IT,No,0.495831012726,lcmd,1.0,Index,Middle
60,10,IT,Yes,0.480675077438,lcmd,1.0,Index,Index
61,10,IT,No,0.58120803833,lcmd,1.0,Index,Middle
62,10,IT,Yes,0.505328893661,lalt,1.0,Middle,Middle
63,10,IT,No,0.577705001831,lalt,1.0,Middle,Index
64,10,IT,Yes,0.466533088684,lcmd,1.0,Index,Index
65,10,IT,No,0.440215015411,lalt,1.0,Middle,Index
66,10,IT,Yes,0.454957771301,lalt,1.0,Middle,Middle
67,10,IT,No,0.367905950546,lcmd,1.0,Index,Middle
68,10,IT,Yes,0.511870098114,lcmd,1.0,Index,Index
69,10,IT,No,0.565057182312,lcmd,1.0,Index,Middle
70,10,IT,No,0.460816812515,lalt,1.0,Middle,Index
71,10,IT,Yes,0.454752874374,lalt,1.0,Middle,Middle
72,10,IT,Yes,0.384194040298,lcmd,1.0,Index,Index
73,10,IT,Yes,0.378222799301,lalt,1.0,Middle,Middle
74,10,IT,No,0.490377044678,lalt,1.0,Middle,Index
75,10,IT,No,0.455081892014,lcmd,1.0,Index,Middle
76,10,IT,No,0.474926996231,lcmd,1.0,Index,Middle
77,10,IT,No,0.490378189087,lalt,1.0,Middle,Index
78,10,IT,Yes,0.478513145447,lalt,1.0,Middle,Middle
79,10,IT,Yes,0.452553939819,lcmd,1.0,Index,Index
