,Participant,Condition,Congruity,Reaction_time,Response,Correctness,Cue,Finger
0,26,IT,Yes,0.546362113953,lalt,1.0,Middle,Middle
1,26,IT,Yes,0.568165111542,lcmd,1.0,Index,Index
2,26,IT,No,0.549568891525,lcmd,1.0,Index,Middle
3,26,IT,No,0.50735502243,lcmd,0.0,Middle,Index
4,26,IT,Yes,0.800813055038,lalt,1.0,Middle,Middle
5,26,IT,No,0.645159101486,lcmd,1.0,Index,Middle
6,26,IT,Yes,0.536598062515,lcmd,1.0,Index,Index
7,26,IT,No,0.528428030014,lalt,1.0,Middle,Index
8,26,IT,Yes,0.51859588623,lcmd,1.0,Index,Index
9,26,IT,Yes,0.523646020889,lalt,1.0,Middle,Middle
10,26,IT,No,0.585166978836,lcmd,1.0,Index,Middle
11,26,IT,No,0.483192968369,lalt,1.0,Middle,Index
12,26,IT,Yes,0.548477125168,lalt,1.0,Middle,Middle
13,26,IT,No,0.541765069962,lalt,1.0,Middle,Index
14,26,IT,Yes,0.48812994957,lcmd,1.0,Index,Index
15,26,IT,No,0.525892925262,lcmd,1.0,Index,Middle
16,26,IT,No,0.5192029953,lcmd,1.0,Index,Middle
17,26,IT,Yes,0.559454917908,lalt,1.0,Middle,Middle
18,26,IT,No,0.712434005737,lalt,1.0,Middle,Index
19,26,IT,Yes,0.418955850601,lcmd,1.0,Index,Index
20,26,IT,No,0.498399829865,lalt,1.0,Middle,Index
21,26,IT,No,0.582599067688,lcmd,1.0,Index,Middle
22,26,IT,Yes,0.444164800644,lcmd,1.0,Index,Index
23,26,IT,Yes,0.519967031479,lalt,1.0,Middle,Middle
24,26,IT,No,0.497359848022,lalt,1.0,Middle,Index
25,26,IT,No,0.504448127747,lcmd,1.0,Index,Middle
26,26,IT,Yes,0.534229946137,lalt,1.0,Middle,Middle
27,26,IT,Yes,0.565453147888,lcmd,1.0,Index,Index
28,26,IT,No,0.586193943024,lalt,1.0,Middle,Index
29,26,IT,Yes,0.452128982544,lalt,1.0,Middle,Middle
30,26,IT,Yes,0.579766845703,lcmd,1.0,Index,Index
31,26,IT,No,0.565260982513,lcmd,1.0,Index,Middle
32,26,IT,No,0.636510181427,lalt,1.0,Middle,Index
33,26,IT,Yes,0.596039915085,lcmd,1.0,Index,Index
34,26,IT,Yes,0.626681995392,lalt,1.0,Middle,Middle
35,26,IT,No,0.492466020584,lcmd,1.0,Index,Middle
36,26,IT,Yes,0.595042085648,lcmd,1.0,Index,Index
37,26,IT,No,0.481545829773,lcmd,1.0,Index,Middle
38,26,IT,Yes,0.551033210754,lalt,1.0,Middle,Middle
39,26,IT,No,0.49626994133,lalt,1.0,Middle,Index
40,26,IT,No,0.479462099075,lalt,1.0,Middle,Index
41,26,IT,Yes,0.447305011749,lalt,1.0,Middle,Middle
42,26,IT,Yes,0.447414970398,lcmd,1.0,Index,Index
43,26,IT,No,0.640938997269,lcmd,1.0,Index,Middle
44,26,IT,No,0.499762010574,lcmd,1.0,Index,Middle
45,26,IT,No,0.607388114929,lalt,1.0,Middle,Index
46,26,IT,Yes,0.546387052536,lcmd,1.0,Index,Index
47,26,IT,Yes,0.525626087189,lalt,1.0,Middle,Middle
48,26,IT,No,0.662263202667,lcmd,1.0,Index,Middle
49,26,IT,Yes,0.432209062576,lcmd,1.0,Index,Index
50,26,IT,No,0.983108997345,lalt,1.0,Middle,Index
51,26,IT,Yes,0.485237979889,lalt,1.0,Middle,Middle
52,26,IT,No,0.433777952194,lalt,1.0,Middle,Index
53,26,IT,Yes,0.45532503128,lalt,1.0,Middle,Middle
54,26,IT,No,0.463677072525,lcmd,1.0,Index,Middle
55,26,IT,Yes,0.59493689537,lcmd,1.0,Index,Index
56,26,IT,Yes,0.599643993378,lalt,1.0,Middle,Middle
57,26,IT,No,0.612588834763,lalt,1.0,Middle,Index
58,26,IT,No,0.622406959534,lcmd,1.0,Index,Middle
59,26,IT,Yes,0.638201236725,lcmd,1.0,Index,Index
60,26,IT,No,0.500016784668,lcmd,1.0,Index,Middle
61,26,IT,Yes,0.449827051163,lcmd,1.0,Index,Index
62,26,IT,Yes,0.584363985062,lalt,1.0,Middle,Middle
63,26,IT,No,0.521929073334,lalt,1.0,Middle,Index
64,26,IT,Yes,0.521875953674,lcmd,1.0,Index,Index
65,26,IT,No,0.586051177979,lalt,1.0,Middle,Index
66,26,IT,No,0.610186004639,lcmd,1.0,Index,Middle
67,26,IT,Yes,0.489769029617,lalt,1.0,Middle,Middle
68,26,IT,Yes,0.639156007767,lcmd,1.0,Index,Index
69,26,IT,Yes,0.481496095657,lalt,1.0,Middle,Middle
70,26,IT,No,0.5421459198,lalt,1.0,Middle,Index
71,26,IT,No,0.601760005951,lcmd,1.0,Index,Middle
72,26,IT,Yes,0.625551939011,lcmd,1.0,Index,Index
73,26,IT,Yes,0.442477846146,lalt,1.0,Middle,Middle
74,26,IT,No,0.554308986664,lcmd,1.0,Index,Middle
75,26,IT,No,0.675857973099,lalt,1.0,Middle,Index
76,26,IT,No,0.506312084198,lcmd,1.0,Index,Middle
77,26,IT,Yes,0.653845882416,lalt,1.0,Middle,Middle
78,26,IT,Yes,0.534125089645,lalt,0.0,Index,Index
79,26,IT,No,0.701392030716,lalt,1.0,Middle,Index
