,Participant,Condition,Congruity,Reaction_time,Response,Correctness,Cue,Finger
0,7,II,No,-4.85188803673,lalt,1.0,Middle,Index
1,7,II,Yes,-1.47451014519,lcmd,1.0,Index,Index
2,7,II,Yes,-1.37222595215,lcmd,0.0,Middle,Middle
3,7,II,No,-1.09187984467,lcmd,1.0,Index,Middle
4,7,II,Yes,-2.40292410851,lalt,1.0,Middle,Middle
5,7,II,Yes,0.653427028656,lcmd,1.0,Index,Index
6,7,II,No,0.842294979095,lalt,0.0,Index,Middle
7,7,II,No,1.00005984306,lcmd,0.0,Middle,Index
8,7,II,Yes,0.948098039627,lcmd,1.0,Index,Index
9,7,II,No,2.73999590874,lalt,0.0,Index,Middle
10,7,II,No,1.21855521202,lalt,1.0,Middle,Index
11,7,II,Yes,0.945886945725,lcmd,0.0,Middle,Middle
12,7,II,No,0.528262996674,lalt,0.0,Index,Middle
13,7,II,Yes,1.74960107803,lalt,0.0,Index,Index
14,7,II,No,1.52274403572,lcmd,0.0,Middle,Index
15,7,II,Yes,1.43911395073,lcmd,0.0,Middle,Middle
16,7,II,No,1.22257800102,lalt,0.0,Index,Middle
17,7,II,No,1.06732020378,lcmd,0.0,Middle,Index
18,7,II,Yes,0.849822044373,lcmd,0.0,Middle,Middle
19,7,II,Yes,0.484448099136,lalt,0.0,Index,Index
20,7,II,No,0.765095043182,lalt,0.0,Index,Middle
21,7,II,Yes,0.781989049912,lalt,0.0,Index,Index
22,7,II,Yes,0.895848035812,lcmd,0.0,Middle,Middle
23,7,II,No,1.14032011032,lalt,1.0,Middle,Index
24,7,II,Yes,2.52214713097,lcmd,0.0,Middle,Middle
25,7,II,No,2.12279906273,lcmd,0.0,Middle,Index
26,7,II,No,1.88222503662,lalt,0.0,Index,Middle
27,7,II,Yes,2.01394100189,lalt,0.0,Index,Index
28,7,II,Yes,1.63424396515,lcmd,1.0,Index,Index
29,7,II,Yes,2.6524679184,lcmd,0.0,Middle,Middle
30,7,II,No,1.60206618309,lalt,0.0,Index,Middle
31,7,II,No,1.01043806076,lcmd,0.0,Middle,Index
32,7,II,Yes,1.12075490952,lcmd,0.0,Middle,Middle
33,7,II,No,1.02811012268,lcmd,1.0,Index,Middle
34,7,II,No,1.45793499947,lalt,1.0,Middle,Index
35,7,II,Yes,1.72086787224,lalt,0.0,Index,Index
36,7,II,No,0.8444439888,lcmd,0.0,Middle,Index
37,7,II,Yes,1.29848504066,lalt,0.0,Index,Index
38,7,II,Yes,0.853035068512,lcmd,0.0,Middle,Middle
39,7,II,No,1.15837507248,lalt,0.0,Index,Middle
40,7,II,Yes,1.7167579174,lalt,0.0,Index,Index
41,7,II,No,1.03709421158,lcmd,0.0,Middle,Index
42,7,II,Yes,2.0374209404,lcmd,0.0,Middle,Middle
43,7,II,No,1.48412694931,lalt,0.0,Index,Middle
44,7,II,Yes,1.84107694626,lalt,0.0,Index,Index
45,7,II,No,0.994420957565,lalt,0.0,Index,Middle
46,7,II,Yes,0.545466041565,lcmd,0.0,Middle,Middle
47,7,II,No,0.473709058762,lcmd,0.0,Middle,Index
48,7,II,Yes,0.76853890419,lcmd,0.0,Middle,Middle
49,7,II,No,0.685362911224,lcmd,0.0,Middle,Index
50,7,II,No,0.518148851395,lalt,0.0,Index,Middle
51,7,II,Yes,1.18842401505,lalt,0.0,Index,Index
52,7,II,Yes,1.14383015633,lalt,0.0,Index,Index
53,7,II,No,1.30140013695,lcmd,0.0,Middle,Index
54,7,II,No,1.70944108963,lalt,0.0,Index,Middle
55,7,II,Yes,2.09268898964,lcmd,0.0,Middle,Middle
56,7,II,No,1.34285387993,lalt,0.0,Index,Middle
57,7,II,Yes,1.52640795708,lalt,0.0,Index,Index
58,7,II,Yes,2.02378201485,lcmd,0.0,Middle,Middle
59,7,II,No,0.921943902969,lcmd,0.0,Middle,Index
60,7,II,Yes,1.39872012138,lcmd,0.0,Middle,Middle
61,7,II,Yes,0.707597064972,lalt,0.0,Index,Index
62,7,II,No,0.726388883591,lalt,0.0,Index,Middle
63,7,II,No,1.31069607735,lcmd,0.0,Middle,Index
64,7,II,Yes,1.23234901428,lalt,0.0,Index,Index
65,7,II,No,0.775723075867,lalt,0.0,Index,Middle
66,7,II,No,2.19803791046,lcmd,0.0,Middle,Index
67,7,II,Yes,2.77372784615,lcmd,0.0,Middle,Middle
68,7,II,No,1.07441701889,lalt,0.0,Index,Middle
69,7,II,No,1.18248806,lcmd,0.0,Middle,Index
70,7,II,Yes,0.979314041138,lcmd,0.0,Middle,Middle
71,7,II,Yes,0.843318843842,lalt,0.0,Index,Index
72,7,II,No,1.07400107384,lcmd,0.0,Middle,Index
73,7,II,No,1.18208599091,lalt,0.0,Index,Middle
74,7,II,Yes,1.84912796021,lalt,0.0,Index,Index
75,7,II,Yes,0.975806903839,lcmd,0.0,Middle,Middle
76,7,II,Yes,1.15596518517,lalt,0.0,Index,Index
77,7,II,No,1.25526390076,lcmd,0.0,Middle,Index
78,7,II,Yes,1.37579894066,lcmd,0.0,Middle,Middle
79,7,II,No,1.0584728241,lalt,0.0,Index,Middle
