,Participant,Condition,Congruity,Reaction_time,Response,Correctness,Cue,Finger
0,18,II,No,-11.2628599644,lcmd,1.0,Index,Middle
1,18,II,Yes,0.551526117325,lcmd,1.0,Index,Index
2,18,II,Yes,0.634705972671,lalt,1.0,Middle,Middle
3,18,II,No,0.50059800148,lalt,1.0,Middle,Index
4,18,II,No,0.487801027298,lcmd,1.0,Index,Middle
5,18,II,No,0.469355010986,lalt,1.0,Middle,Index
6,18,II,Yes,0.500988912582,lcmd,1.0,Index,Index
7,18,II,Yes,0.474107027054,lalt,1.0,Middle,Middle
8,18,II,Yes,0.407624816895,lcmd,1.0,Index,Index
9,18,II,No,0.517531061172,lcmd,1.0,Index,Middle
10,18,II,Yes,0.599464893341,lalt,1.0,Middle,Middle
11,18,II,No,0.459026908875,lalt,1.0,Middle,Index
12,18,II,Yes,0.57301197052,lalt,1.0,Middle,Middle
13,18,II,No,0.639999008179,lalt,1.0,Middle,Index
14,18,II,No,0.516310071945,lcmd,1.0,Index,Middle
15,18,II,Yes,0.414938116074,lcmd,1.0,Index,Index
16,18,II,No,0.466974878311,lcmd,1.0,Index,Middle
17,18,II,No,0.743643903732,lalt,1.0,Middle,Index
18,18,II,Yes,0.640187931061,lalt,1.0,Middle,Middle
19,18,II,Yes,0.423248147965,lcmd,1.0,Index,Index
20,18,II,Yes,0.47699303627,lalt,1.0,Middle,Middle
21,18,II,Yes,0.48524107933,lcmd,1.0,Index,Index
22,18,II,No,0.673812961578,lalt,1.0,Middle,Index
23,18,II,No,0.737098836899,lcmd,1.0,Index,Middle
24,18,II,Yes,0.609554004669,lalt,1.0,Middle,Middle
25,18,II,No,0.430384016037,lalt,0.0,Index,Middle
26,18,II,Yes,0.642479085922,lcmd,1.0,Index,Index
27,18,II,No,0.648379087448,lalt,1.0,Middle,Index
28,18,II,No,0.8473320961,lalt,1.0,Middle,Index
29,18,II,Yes,0.539575910568,lalt,1.0,Middle,Middle
30,18,II,Yes,0.661347961426,lcmd,1.0,Index,Index
31,18,II,No,0.489632081986,lcmd,1.0,Index,Middle
32,18,II,Yes,0.517497014999,lcmd,1.0,Index,Index
33,18,II,No,0.487798929214,lcmd,1.0,Index,Middle
34,18,II,Yes,0.594998884201,lalt,1.0,Middle,Middle
35,18,II,No,0.634960126877,lalt,1.0,Middle,Index
36,18,II,No,-1.10708885193,lalt,1.0,Middle,Index
37,18,II,No,0.648254013062,lcmd,1.0,Index,Middle
38,18,II,Yes,0.686718940735,lalt,1.0,Middle,Middle
39,18,II,Yes,0.501486110687,lcmd,1.0,Index,Index
40,18,II,No,0.722792816162,lalt,1.0,Middle,Index
41,18,II,Yes,0.680775117874,lalt,1.0,Middle,Middle
42,18,II,Yes,0.455009889603,lcmd,1.0,Index,Index
43,18,II,No,0.704438829422,lcmd,1.0,Index,Middle
44,18,II,Yes,0.545099925995,lcmd,1.0,Index,Index
45,18,II,No,0.598414087296,lcmd,1.0,Index,Middle
46,18,II,Yes,0.476460123062,lalt,1.0,Middle,Middle
47,18,II,No,0.838692855835,lalt,1.0,Middle,Index
48,18,II,Yes,0.588378953934,lalt,1.0,Middle,Middle
49,18,II,No,0.585613107681,lalt,1.0,Middle,Index
50,18,II,No,0.567803144455,lcmd,1.0,Index,Middle
51,18,II,Yes,0.535993003845,lcmd,1.0,Index,Index
52,18,II,Yes,0.401504850388,lalt,1.0,Middle,Middle
53,18,II,No,0.93616194725,lalt,1.0,Middle,Index
54,18,II,No,0.576314878464,lcmd,1.0,Index,Middle
55,18,II,Yes,0.436165952682,lcmd,1.0,Index,Index
56,18,II,Yes,0.48661699295,lalt,1.0,Middle,Middle
57,18,II,No,0.586441135407,lcmd,1.0,Index,Middle
58,18,II,No,0.605178022385,lalt,1.0,Middle,Index
59,18,II,Yes,0.395493078232,lcmd,1.0,Index,Index
60,18,II,No,0.654429960251,lcmd,1.0,Index,Middle
61,18,II,No,0.674290895462,lalt,1.0,Middle,Index
62,18,II,Yes,0.544140005112,lalt,1.0,Middle,Middle
63,18,II,Yes,0.604247045517,lcmd,1.0,Index,Index
64,18,II,Yes,0.630526018143,lcmd,1.0,Index,Index
65,18,II,No,0.575910139084,lcmd,1.0,Index,Middle
66,18,II,Yes,0.505404996872,lalt,1.0,Middle,Middle
67,18,II,No,0.592522954941,lalt,1.0,Middle,Index
68,18,II,Yes,0.516864109039,lcmd,1.0,Index,Index
69,18,II,Yes,0.663573217392,lalt,1.0,Middle,Middle
70,18,II,No,0.5928150177,lalt,1.0,Middle,Index
71,18,II,No,0.728369998932,lcmd,1.0,Index,Middle
72,18,II,Yes,0.546523189545,lalt,0.0,Index,Index
73,18,II,Yes,0.750433015823,lalt,1.0,Middle,Middle
74,18,II,No,0.613408946991,lcmd,1.0,Index,Middle
75,18,II,No,0.568976831436,lalt,1.0,Middle,Index
76,18,II,No,0.536780023575,lcmd,1.0,Index,Middle
77,18,II,Yes,0.463953876495,lalt,1.0,Middle,Middle
78,18,II,No,0.703605031967,lalt,1.0,Middle,Index
79,18,II,Yes,0.699931001663,lcmd,1.0,Index,Index
