,Participant,Condition,Congruity,Reaction_time,Response,Correctness,Cue,Finger
0,11,II,Yes,-15.560999918,lcmd,1.0,Index,Index
1,11,II,Yes,0.417090082169,lalt,1.0,Middle,Middle
2,11,II,No,0.418905067444,lcmd,1.0,Index,Middle
3,11,II,No,0.810398197174,lalt,1.0,Middle,Index
4,11,II,No,0.482468938828,lalt,1.0,Middle,Index
5,11,II,Yes,0.418761873245,lalt,1.0,Middle,Middle
6,11,II,Yes,0.485124874115,lcmd,1.0,Index,Index
7,11,II,No,0.414552974701,lcmd,1.0,Index,Middle
8,11,II,No,0.64143705368,lalt,1.0,Middle,Index
9,11,II,No,0.532242965698,lcmd,1.0,Index,Middle
10,11,II,Yes,0.446791982651,lalt,1.0,Middle,Middle
11,11,II,Yes,0.481585931778,lcmd,1.0,Index,Index
12,11,II,Yes,0.483863973618,lalt,1.0,Middle,Middle
13,11,II,No,0.480431938171,lcmd,1.0,Index,Middle
14,11,II,Yes,0.562961149216,lcmd,1.0,Index,Index
15,11,II,No,0.551066970825,lalt,1.0,Middle,Index
16,11,II,Yes,0.500108003616,lalt,1.0,Middle,Middle
17,11,II,No,0.371468019485,lcmd,1.0,Index,Middle
18,11,II,No,0.378004932404,lalt,1.0,Middle,Index
19,11,II,Yes,0.503340864181,lalt,0.0,Index,Index
20,11,II,Yes,0.406885147095,lalt,1.0,Middle,Middle
21,11,II,No,0.48388504982,lalt,1.0,Middle,Index
22,11,II,Yes,0.605209970474,lcmd,1.0,Index,Index
23,11,II,No,0.580994129181,lcmd,1.0,Index,Middle
24,11,II,No,0.552406978607,lcmd,1.0,Index,Middle
25,11,II,No,0.39012093544,lalt,1.0,Middle,Index
26,11,II,Yes,0.355231904983,lalt,1.0,Middle,Middle
27,11,II,Yes,0.3968791008,lcmd,1.0,Index,Index
28,11,II,No,0.431003046036,lalt,1.0,Middle,Index
29,11,II,Yes,0.49528002739,lcmd,1.0,Index,Index
30,11,II,No,0.458453083038,lcmd,1.0,Index,Middle
31,11,II,Yes,0.483739089966,lalt,1.0,Middle,Middle
32,11,II,No,0.532094812393,lcmd,1.0,Index,Middle
33,11,II,No,0.346851015091,lalt,1.0,Middle,Index
34,11,II,Yes,0.520909070969,lcmd,1.0,Index,Index
35,11,II,Yes,0.387201976776,lalt,1.0,Middle,Middle
36,11,II,Yes,0.338282966614,lalt,1.0,Middle,Middle
37,11,II,Yes,0.363606023788,lcmd,1.0,Index,Index
38,11,II,No,0.355555915832,lcmd,1.0,Index,Middle
39,11,II,No,0.34356803894,lalt,1.0,Middle,Index
40,11,II,Yes,0.480731153488,lcmd,1.0,Index,Index
41,11,II,No,0.404260110855,lalt,1.0,Middle,Index
42,11,II,Yes,0.500557994843,lalt,1.0,Middle,Middle
43,11,II,No,0.520134067535,lcmd,1.0,Index,Middle
44,11,II,Yes,0.417762088776,lcmd,1.0,Index,Index
45,11,II,Yes,0.376045084,lalt,1.0,Middle,Middle
46,11,II,No,0.540658903122,lcmd,1.0,Index,Middle
47,11,II,No,0.395896148682,lalt,1.0,Middle,Index
48,11,II,No,0.523959159851,lcmd,1.0,Index,Middle
49,11,II,Yes,0.61407995224,lcmd,1.0,Index,Index
50,11,II,Yes,0.428119087219,lalt,1.0,Middle,Middle
51,11,II,No,0.638512086868,lalt,1.0,Middle,Index
52,11,II,Yes,0.385656118393,lcmd,1.0,Index,Index
53,11,II,No,0.473468160629,lcmd,1.0,Index,Middle
54,11,II,Yes,0.520588064194,lalt,1.0,Middle,Middle
55,11,II,No,0.579095983505,lalt,1.0,Middle,Index
56,11,II,Yes,0.57675614357,lalt,1.0,Middle,Middle
57,11,II,Yes,0.451817178726,lcmd,1.0,Index,Index
58,11,II,No,0.424398088455,lcmd,1.0,Index,Middle
59,11,II,No,0.471092176437,lalt,1.0,Middle,Index
60,11,II,No,0.487928056717,lcmd,1.0,Index,Middle
61,11,II,Yes,0.467592048645,lcmd,1.0,Index,Index
62,11,II,No,0.390245008469,lalt,1.0,Middle,Index
63,11,II,Yes,0.486247110367,lalt,1.0,Middle,Middle
64,11,II,No,0.500995874405,lcmd,1.0,Index,Middle
65,11,II,Yes,0.405493068695,lcmd,1.0,Index,Index
66,11,II,Yes,0.441735029221,lalt,1.0,Middle,Middle
67,11,II,No,0.338165092468,lalt,1.0,Middle,Index
68,11,II,No,0.469910097122,lalt,1.0,Middle,Index
69,11,II,No,0.472964191437,lcmd,1.0,Index,Middle
70,11,II,Yes,0.463406801224,lalt,1.0,Middle,Middle
71,11,II,Yes,0.397113847732,lcmd,1.0,Index,Index
72,11,II,Yes,0.51862783432,lcmd,1.0,Index,Index
73,11,II,No,0.6009370327,lalt,1.0,Middle,Index
74,11,II,No,0.541329908371,lcmd,1.0,Index,Middle
75,11,II,Yes,0.415494060516,lalt,1.0,Middle,Middle
76,11,II,Yes,0.710906028748,lalt,1.0,Middle,Middle
77,11,II,No,0.417623186111,lalt,1.0,Middle,Index
78,11,II,No,0.448678922653,lcmd,1.0,Index,Middle
79,11,II,Yes,0.519240808487,lcmd,1.0,Index,Index
