,Participant,Condition,Congruity,Reaction_time,Response,Correctness,Cue,Finger
0,22,IT,No,0.486558008194,lalt,1.0,Middle,Index
1,22,IT,No,0.882228040695,lcmd,1.0,Index,Middle
2,22,IT,Yes,0.66202287674,lcmd,1.0,Index,Index
3,22,IT,Yes,0.420988130569,lalt,1.0,Middle,Middle
4,22,IT,No,0.916902065277,lalt,1.0,Middle,Index
5,22,IT,No,0.600071144104,lcmd,1.0,Index,Middle
6,22,IT,Yes,0.510070085526,lalt,1.0,Middle,Middle
7,22,IT,Yes,0.533018016815,lcmd,1.0,Index,Index
8,22,IT,No,0.562720823288,lalt,1.0,Middle,Index
9,22,IT,No,0.99394402504,lcmd,1.0,Index,Middle
10,22,IT,Yes,0.612314987183,lalt,1.0,Middle,Middle
11,22,IT,Yes,0.462592077255,lcmd,1.0,Index,Index
12,22,IT,Yes,0.515736961365,lalt,1.0,Middle,Middle
13,22,IT,No,0.565353870392,lcmd,1.0,Index,Middle
14,22,IT,Yes,0.486348199844,lcmd,1.0,Index,Index
15,22,IT,No,0.6268699646,lalt,1.0,Middle,Index
16,22,IT,No,0.870159864426,lalt,1.0,Middle,Index
17,22,IT,Yes,0.520588922501,lalt,1.0,Middle,Middle
18,22,IT,No,0.674143075943,lcmd,1.0,Index,Middle
19,22,IT,Yes,0.47609205246,lcmd,1.0,Index,Index
20,22,IT,Yes,0.456535148621,lalt,1.0,Middle,Middle
21,22,IT,Yes,0.633205938339,lcmd,1.0,Index,Index
22,22,IT,No,0.670342063904,lalt,1.0,Middle,Index
23,22,IT,No,0.943287801743,lcmd,1.0,Index,Middle
24,22,IT,No,0.754582881927,lcmd,1.0,Index,Middle
25,22,IT,Yes,0.531743860245,lcmd,1.0,Index,Index
26,22,IT,No,0.647923946381,lalt,1.0,Middle,Index
27,22,IT,Yes,0.498615980148,lalt,1.0,Middle,Middle
28,22,IT,Yes,0.474577951431,lalt,1.0,Middle,Middle
29,22,IT,No,0.787296104431,lcmd,1.0,Index,Middle
30,22,IT,Yes,0.43161406517,lcmd,1.0,Index,Index
31,22,IT,No,0.569412899017,lalt,1.0,Middle,Index
32,22,IT,Yes,0.590243148804,lcmd,1.0,Index,Index
33,22,IT,No,0.550738096237,lalt,1.0,Middle,Index
34,22,IT,No,0.74739689827,lcmd,1.0,Index,Middle
35,22,IT,Yes,0.464197969437,lalt,1.0,Middle,Middle
36,22,IT,Yes,0.570783948898,lcmd,1.0,Index,Index
37,22,IT,No,0.580983114243,lalt,1.0,Middle,Index
38,22,IT,Yes,0.512424039841,lalt,1.0,Middle,Middle
39,22,IT,No,0.548947000504,lcmd,1.0,Index,Middle
40,22,IT,No,0.568909835815,lalt,1.0,Middle,Index
41,22,IT,Yes,0.479745960236,lcmd,1.0,Index,Index
42,22,IT,Yes,0.527289962769,lalt,1.0,Middle,Middle
43,22,IT,No,0.510426092148,lcmd,1.0,Index,Middle
44,22,IT,No,0.650043010712,lalt,1.0,Middle,Index
45,22,IT,No,0.530524969101,lcmd,1.0,Index,Middle
46,22,IT,Yes,0.429515981674,lalt,1.0,Middle,Middle
47,22,IT,Yes,0.469210147858,lcmd,1.0,Index,Index
48,22,IT,Yes,0.4755859375,lcmd,1.0,Index,Index
49,22,IT,No,0.575940895081,lalt,1.0,Middle,Index
50,22,IT,No,1.28444519043,lcmd,1.0,Index,Middle
51,22,IT,Yes,0.471918201447,lalt,1.0,Middle,Middle
52,22,IT,Yes,0.479870891571,lalt,1.0,Middle,Middle
53,22,IT,No,0.770449018478,lcmd,1.0,Index,Middle
54,22,IT,No,0.679187011719,lalt,1.0,Middle,Index
55,22,IT,Yes,0.501177978516,lcmd,1.0,Index,Index
56,22,IT,Yes,0.373836994171,lalt,1.0,Middle,Middle
57,22,IT,No,0.524511098862,lcmd,0.0,Middle,Index
58,22,IT,Yes,0.592375087738,lcmd,1.0,Index,Index
59,22,IT,No,0.897952079773,lcmd,1.0,Index,Middle
60,22,IT,Yes,0.479112911224,lcmd,1.0,Index,Index
61,22,IT,Yes,0.523351001739,lalt,1.0,Middle,Middle
62,22,IT,No,0.583699131012,lalt,1.0,Middle,Index
63,22,IT,No,0.577562952042,lcmd,1.0,Index,Middle
64,22,IT,Yes,0.620543956757,lcmd,1.0,Index,Index
65,22,IT,No,0.62702999115,lalt,1.0,Middle,Index
66,22,IT,Yes,0.432747030258,lalt,1.0,Middle,Middle
67,22,IT,No,0.651796960831,lcmd,1.0,Index,Middle
68,22,IT,Yes,0.49404091835,lcmd,1.0,Index,Index
69,22,IT,No,0.799786090851,lcmd,1.0,Index,Middle
70,22,IT,No,0.548392009735,lalt,1.0,Middle,Index
71,22,IT,Yes,0.485657072067,lalt,1.0,Middle,Middle
72,22,IT,Yes,0.527254962921,lalt,1.0,Middle,Middle
73,22,IT,No,0.705539941788,lalt,1.0,Middle,Index
74,22,IT,Yes,0.553802967072,lcmd,1.0,Index,Index
75,22,IT,No,0.657800149918,lcmd,1.0,Index,Middle
76,22,IT,No,0.622628068924,lcmd,1.0,Index,Middle
77,22,IT,Yes,0.603952074051,lcmd,1.0,Index,Index
78,22,IT,No,0.440383863449,lcmd,0.0,Middle,Index
79,22,IT,Yes,0.457567882538,lalt,1.0,Middle,Middle
